source_drive_id,source_relative_path,current_filename,destination_filename,destination_folder,format,country,language,angle,p_orient,source_bucket,md5_checksum,queue_action,drive_write_status,queue_id
1t-L7qT87cOgx311qyTe4r6ByDd5yM3XE,UPLOAD_CANVAS/cartao de credito/imagens/feed/20 - Feed ingles__DAGV1Hna8l8.png,20 - Feed ingles__DAGV1Hna8l8.png,CC_US_EN_IMG_LIMITE_ALTO_PH_004.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,PH,visual_review_promoted,a8938483903b001dbf0ddf5ff90d3f20,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,d201725e9b858f53
1C5ocASWuakUwWWghpVDHb-ykvnjGex9c,UPLOAD_CANVAS/cartao de credito/imagens/feed/21 - Feed Alemao__DAGT9AtIKc0.png,21 - Feed Alemao__DAGT9AtIKc0.png,CC_DE_DE_IMG_APROBACION_NH_002.png,MGS-CRIATIVOS/CC_DE_DE/IMG/FEED/DE/01_READY_CANDIDATE,IMG,DE,DE,APROBACION,NH,visual_review_promoted,89c66c67b436711715a1923ea907898c,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,92b6fb1b8bf4165d
1SVY2vGm7G6OWz8liX6uCPDcEa7toapkY,UPLOAD_CANVAS/cartao de credito/imagens/feed/21 - Feed ingles__DAGV1TcOtKY.png,21 - Feed ingles__DAGV1TcOtKY.png,CC_US_EN_IMG_LIMITE_ALTO_PH_005.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,PH,visual_review_promoted,dfdb40215f5a6bbfdb59a82cee1f4ea9,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,6d5989b94bfc673a
1CPOy526K_T4AYoGdt6BsYaMAG_h-4eDq,UPLOAD_CANVAS/cartao de credito/imagens/feed/22 - feed alemao__DAGT9TqS1hc.png,22 - feed alemao__DAGT9TqS1hc.png,CC_DE_DE_IMG_APROBACION_NH_003.png,MGS-CRIATIVOS/CC_DE_DE/IMG/FEED/DE/01_READY_CANDIDATE,IMG,DE,DE,APROBACION,NH,visual_review_promoted,5a71dfae62c9f2ecc518e0644fc6dd6d,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,8f9d2243549883dc
1-nI2lTIgQfEyHTNkswu1OyEGihc1rzZ2,UPLOAD_CANVAS/cartao de credito/imagens/feed/22 - Feed ingles__DAGV1WbgCfM.png,22 - Feed ingles__DAGV1WbgCfM.png,CC_US_EN_IMG_LIMITE_ALTO_PH_006.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,PH,visual_review_promoted,3d639d991057b2267a12bd0734801fa8,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,ecbe4e238f27f272
12JqcyTmhqM6giwzKOxlHrRrHwXRUgILM,UPLOAD_CANVAS/cartao de credito/imagens/feed/22 - Feed KELLY espanhol__DAHKNm5nWJs.png,22 - Feed KELLY espanhol__DAHKNm5nWJs.png,CC_MX_ES_IMG_APROBACION_NH_001.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,MX,ES,APROBACION,NH,visual_review_promoted,4b2fa015fa2a41d4b16dc93769f5b07f,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,2aedd8b8f421de68
19RlLxeyGw8j5EOBTFMoX7bgPRU_PS6ba,UPLOAD_CANVAS/cartao de credito/imagens/feed/23 - Feed KELLY espanhol__DAHKNtJ168w.png,23 - Feed KELLY espanhol__DAHKNtJ168w.png,CC_MX_ES_IMG_APROBACION_NH_002.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,MX,ES,APROBACION,NH,visual_review_promoted,6fcf24c4df4e0eaea38f85b8bcdf269e,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,dfd8766db435dd82
1uZHrP063L7Td_X2fJSpx-sGo3bBoVDtp,UPLOAD_CANVAS/cartao de credito/imagens/feed/24 - Feed KELLY espanhol__DAHKNrniHRw.png,24 - Feed KELLY espanhol__DAHKNrniHRw.png,CC_MX_ES_IMG_LIMITE_ALTO_NV_001.png,MGS-CRIATIVOS/CC_MX_ES/IMG/STORY/ES/01_READY_CANDIDATE,IMG,MX,ES,LIMITE_ALTO,NV,visual_review_promoted,0edb0fc45ac7502c6234a4fa8912c499,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,34691c6cc2b000c5
1Gy0DJAh1oFR7yeijgaN1c8_KO9eSAsEX,UPLOAD_CANVAS/cartao de credito/imagens/feed/25 - Feed espanhol__DAGTMq6sGgQ.png,25 - Feed espanhol__DAGTMq6sGgQ.png,CC_US_ES_IMG_APROBACION_NV_001.png,MGS-CRIATIVOS/CC_US_ES/IMG/STORY/ES/01_READY_CANDIDATE,IMG,US,ES,APROBACION,NV,visual_review_promoted,baacf2f4dcf201c5247c7bf606af23ee,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,28a9ad21f30402be
127SOQ_TES7myw-NYlEVaDClSPNLejljx,UPLOAD_CANVAS/cartao de credito/imagens/feed/26 - Feed espanhol KELLY 1080 x 1080 px__DAGy_5bTL10.png,26 - Feed espanhol KELLY 1080 x 1080 px__DAGy_5bTL10.png,CC_MX_ES_IMG_APROBACION_NH_003.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,MX,ES,APROBACION,NH,visual_review_promoted,53b2fbfd90bd6968fe47ed31a9519bb8,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,3ed29c99a431e903
14qvwSJ1xhX54yOX7g1uK5Uubn3IJ3BtQ,UPLOAD_CANVAS/cartao de credito/imagens/feed/26 - Feed espanhol__DAGTMoiPKpo.png,26 - Feed espanhol__DAGTMoiPKpo.png,CC_US_ES_IMG_APROBACION_NV_002.png,MGS-CRIATIVOS/CC_US_ES/IMG/STORY/ES/01_READY_CANDIDATE,IMG,US,ES,APROBACION,NV,visual_review_promoted,0e28407e0a1a51d09455d4762e280a8d,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,94f3c1c7463111dd
1EbPZbFtJchPpCVcvGLUhxtptxtA2nSzP,UPLOAD_CANVAS/cartao de credito/imagens/feed/26 - Feed ingles__DAGWOb4WsME.png,26 - Feed ingles__DAGWOb4WsME.png,CC_US_EN_IMG_LIMITE_ALTO_NH_003.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,NH,visual_review_promoted,f0fb34ea8aa39521f944d472fdf8e122,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,bc96795b5581b457
1IdJXJQvHSNGU9IVaoYVj3v4dD4m5mbon,UPLOAD_CANVAS/cartao de credito/imagens/feed/26 - Feed ingles.png,26 - Feed ingles.png,CC_US_EN_IMG_LIMITE_ALTO_PH_007.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,PH,visual_review_promoted,04ea77db5e305abd45aa0460277989cc,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,8aef049f006d9048
1JTM_gmLDw90W64EtYIDC-k89HwHrX0IR,UPLOAD_CANVAS/cartao de credito/imagens/feed/27 - Feed espanhol KELLY 1080 x 1080 px__DAGy_w_SJfw.png,27 - Feed espanhol KELLY 1080 x 1080 px__DAGy_w_SJfw.png,CC_MX_ES_IMG_APROBACION_NH_004.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,MX,ES,APROBACION,NH,visual_review_promoted,86a987d905fa247095f550e835bdb676,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,673d0b02110bf07a
1KSSqxdMG1KrHCppASvcW6E14fpqwGTGJ,UPLOAD_CANVAS/cartao de credito/imagens/feed/27 - Feed ingles.png,27 - Feed ingles.png,CC_US_EN_IMG_LIMITE_ALTO_PH_008.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,PH,visual_review_promoted,9e9385fee45179cbe1f5558618f29cc0,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,ccb023f00bd21222
1C1bokNEjBEpK4oKdY_052lroca1S6IaA,UPLOAD_CANVAS/cartao de credito/imagens/feed/27- Feed espanhol__DAGTMviXH0E.png,27- Feed espanhol__DAGTMviXH0E.png,CC_US_ES_IMG_APROBACION_NV_003.png,MGS-CRIATIVOS/CC_US_ES/IMG/STORY/ES/01_READY_CANDIDATE,IMG,US,ES,APROBACION,NV,visual_review_promoted,a770740ba2c2ff396031f9ad41ae9c59,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,4828ebb1c688e7b7
1gRoNFGUPta2VAtueXclzFLE5RpFTuyMp,UPLOAD_CANVAS/cartao de credito/imagens/feed/28 - Feed espanhol KELLY 1080 x 1080 px__DAGy_wZyDv4.png,28 - Feed espanhol KELLY 1080 x 1080 px__DAGy_wZyDv4.png,CC_MX_ES_IMG_APROBACION_NH_005.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,MX,ES,APROBACION,NH,visual_review_promoted,ffd9106618599f81e440e045c5c16ace,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,ddfdce8cb4a325f2
1_TQFAtSSfLtIkdKEQpukd8_jTbR-J9Cg,UPLOAD_CANVAS/cartao de credito/imagens/feed/28 - Feed espanhol__DAGTREZKuxo.png,28 - Feed espanhol__DAGTREZKuxo.png,CC_US_ES_IMG_APROBACION_NH_011.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,US,ES,APROBACION,NH,visual_review_promoted,c2f7adb6b3a8fe3eef3de8d81a3c87ff,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,44f3b71a8d928496
15tScBRNo2-Me55wHx_TQQ5B62pg6cKAR,UPLOAD_CANVAS/cartao de credito/imagens/feed/28 - Feed ingles__DAGWOif_Kys.png,28 - Feed ingles__DAGWOif_Kys.png,CC_US_EN_IMG_LIMITE_ALTO_NH_004.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,NH,visual_review_promoted,7519192a075c3fe4484166945e6a3f0c,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,89392284529379f2
1yXaiFPCI9E2gaPSOob3fzUERL7z6wObF,UPLOAD_CANVAS/cartao de credito/imagens/feed/28 - Feed ingles.png,28 - Feed ingles.png,CC_US_EN_IMG_LIMITE_ALTO_PH_009.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,PH,visual_review_promoted,5667038e703100c062f9035594dd3dc6,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,3ca4da5634e6e8cd
132166rTMEHEf-JxTmbCdV3e4ro7T-4n_,UPLOAD_CANVAS/cartao de credito/imagens/feed/29 - Feed (espanhol)__DAGTRLzvSxo.png,29 - Feed (espanhol)__DAGTRLzvSxo.png,CC_US_ES_IMG_APROBACION_NV_004.png,MGS-CRIATIVOS/CC_US_ES/IMG/STORY/ES/01_READY_CANDIDATE,IMG,US,ES,APROBACION,NV,visual_review_promoted,c08c96ac84917bf9b0fa47842bf974a9,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,866d0bdc6ef074b0
1X3Vh_GPoQJKqH92uSqQNnQsBUZXU3GTq,UPLOAD_CANVAS/cartao de credito/imagens/feed/29 - Feed ingles.png,29 - Feed ingles.png,CC_US_EN_IMG_LIMITE_ALTO_PH_010.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,PH,visual_review_promoted,8cddff6f80852c01d07f7e842a0d4474,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,63f1687c60a7a71f
1UzL3w957ziJm3vnbmpdO11cb0l1Bi63L,UPLOAD_CANVAS/cartao de credito/imagens/feed/30 - Feed espanhol__DAGTRMcZwC4.png,30 - Feed espanhol__DAGTRMcZwC4.png,CC_US_ES_IMG_APROBACION_NH_012.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,US,ES,APROBACION,NH,visual_review_promoted,48cc8c29a96f961385a4f428265e2020,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,73ec98054546a859
1QAwgYSwRnKROc-I2OXID0t5psId1XKYA,UPLOAD_CANVAS/cartao de credito/imagens/feed/30 - Feed ingles.png,30 - Feed ingles.png,CC_US_EN_IMG_LIMITE_ALTO_PH_011.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,PH,visual_review_promoted,1eb7b2d8ed16180393d0e9c960e41e6b,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,8c2d98068743823c
1RH3MAHvQjClxH0GBT_Fw2nBa1zKR8BWR,UPLOAD_CANVAS/cartao de credito/imagens/feed/31 - Feed espanhol__DAGTRUYxKjc.png,31 - Feed espanhol__DAGTRUYxKjc.png,CC_US_ES_IMG_APROBACION_NH_013.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,US,ES,APROBACION,NH,visual_review_promoted,b4c1a6e88b7af5bb0236f7c19d9338ab,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,e180b879c2986a76
1H7cRa6CIP6GFY8oEccTFPguULWUkJACM,UPLOAD_CANVAS/cartao de credito/imagens/feed/31 - Feed ingles.png,31 - Feed ingles.png,CC_US_EN_IMG_LIMITE_ALTO_PH_012.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,PH,visual_review_promoted,d41e6cabc4655581e6a6c9ad1cccd7dd,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,c9f3740c8da4cd49
138M8lk5fhtUAG7H3-tE7oxV5XH5UMW67,UPLOAD_CANVAS/cartao de credito/imagens/feed/32 - Feed espanhol__DAGTRXWmSbg.png,32 - Feed espanhol__DAGTRXWmSbg.png,CC_US_ES_IMG_APROBACION_NH_014.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,US,ES,APROBACION,NH,visual_review_promoted,c87887aee360ce3d24c4ea6446344130,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,b932397219d45096
1apw7CNci3zeCEXAHFi8IiaWWZrjAV9a9,UPLOAD_CANVAS/cartao de credito/imagens/feed/32 - Feed espanhol.png,32 - Feed espanhol.png,CC_US_ES_IMG_LIMITE_ALTO_PH_003.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,US,ES,LIMITE_ALTO,PH,visual_review_promoted,da0a4468c50695774d0086e80c84660e,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,c78c13e46160c9ca
1W-ZGCXVMx5TuDzjuSk6u_fvUUXYQ2Pwd,UPLOAD_CANVAS/cartao de credito/imagens/feed/32 - Feed Ingles.png,32 - Feed Ingles.png,CC_US_ES_IMG_RECOMPENSAS_NH_001.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,US,ES,RECOMPENSAS,NH,visual_review_promoted,0162ae6883856067f4e443e5f8ff0abb,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,a0653d15c456e863
1cuuCNZ-DL90WGY2TcicFrKBJQ2C-dtRC,UPLOAD_CANVAS/cartao de credito/imagens/feed/33 - Feed espanhol__DAGTRm3YhUs.png,33 - Feed espanhol__DAGTRm3YhUs.png,CC_US_ES_IMG_APROBACION_NH_015.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,US,ES,APROBACION,NH,visual_review_promoted,cac434e93cb200cc53c494eb62b18372,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,ae3b5682c22dc428
19ZSxHd9Xx0LmgelNeamGh_9QvTPssO1P,UPLOAD_CANVAS/cartao de credito/imagens/feed/33 - Feed espanhol.png,33 - Feed espanhol.png,CC_US_ES_IMG_LIMITE_ALTO_PH_004.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,US,ES,LIMITE_ALTO,PH,visual_review_promoted,2fc01ec1e7fcb9a27526689029b3c356,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,fb561038a0c0b0d3
17jMpdBwkR5WJbY4eyVQ0n1ATn0cUxPvi,UPLOAD_CANVAS/cartao de credito/imagens/feed/33 - Feed Ingles.png,33 - Feed Ingles.png,CC_US_EN_IMG_LIMITE_ALTO_NH_005.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,NH,visual_review_promoted,14d6a0edc8f070d8f089ac3c36e7eecb,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,976ac9839433bad9
1w3BiVoLwTL-Ro02SUNqywzF1cu-Nrql5,UPLOAD_CANVAS/cartao de credito/imagens/feed/33 - Story Ingles KELLY 1080 x 1080 px.png,33 - Story Ingles KELLY 1080 x 1080 px.png,CC_MX_EN_IMG_LIMITE_ALTO_NH_001.png,MGS-CRIATIVOS/CC_MX_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,MX,EN,LIMITE_ALTO,NH,visual_review_promoted,7cb683fd0f2df99ab645d26fc598bc09,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,a179bef694895795
1ZGBJ_5zaafRC6OCGuheVxOa4DB09XL27,UPLOAD_CANVAS/cartao de credito/imagens/feed/34 - Feed Ingles.png,34 - Feed Ingles.png,CC_US_EN_IMG_LIMITE_ALTO_NH_006.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,NH,visual_review_promoted,ed80004e632974fbac2f438e550ea516,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,8ab4b8e171c6b0a3
111FiynQslzkeX7P7hhKRyeW6zPtGLo4O,UPLOAD_CANVAS/cartao de credito/imagens/feed/34 - Story Ingles KELLY 1080 x 1080 px.png,34 - Story Ingles KELLY 1080 x 1080 px.png,CC_MX_EN_IMG_LIMITE_ALTO_NH_002.png,MGS-CRIATIVOS/CC_MX_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,MX,EN,LIMITE_ALTO,NH,visual_review_promoted,941abded9e16c140176bbdf469755711,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,daddd8454e529604
1Yq8lI-X3Ry0H5c9Gctcd9rvjRsY7Qivj,UPLOAD_CANVAS/cartao de credito/imagens/feed/35 - Feed ingles__DAGYHNAEWJA.png,35 - Feed ingles__DAGYHNAEWJA.png,CC_US_EN_IMG_LIMITE_ALTO_NV_001.png,MGS-CRIATIVOS/CC_US_EN/IMG/STORY/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,NV,visual_review_promoted,b9239a892e9d756f556b1184e5c7d331,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,a624125c109ff3db
1nxuZgEabbcIpoqHSWfhln8ZYNUA0Ack5,UPLOAD_CANVAS/cartao de credito/imagens/feed/35 - Story Ingles KELLY 1080 x 1080 px.png,35 - Story Ingles KELLY 1080 x 1080 px.png,CC_MX_EN_IMG_LIMITE_ALTO_NH_003.png,MGS-CRIATIVOS/CC_MX_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,MX,EN,LIMITE_ALTO,NH,visual_review_promoted,832515fa13a1f51172fbc27bc37934c3,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,c5bfbf7db5de5067
1Vh2UxFIBZcqVbGZnspXv6cNRk38bwAA7,UPLOAD_CANVAS/cartao de credito/imagens/feed/35- Feed Ingles.png,35- Feed Ingles.png,CC_US_EN_IMG_LIMITE_ALTO_NH_007.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,NH,visual_review_promoted,fe54a9b11d2b91937cc45044bc626ff2,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,87cafa901955cbff
1g5KR3WGecN9lE7k0ksPiJhZvVMNMWld3,UPLOAD_CANVAS/cartao de credito/imagens/feed/36 - Feed espanhol__DAG9-CBE0Ao.png,36 - Feed espanhol__DAG9-CBE0Ao.png,CC_US_ES_IMG_APROBACION_NH_016.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,US,ES,APROBACION,NH,visual_review_promoted,3ef85915eed671f3f9908937cad4e8fd,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,1dd1d90384a1e92a
1PDvEWXmTE9T_SJDSXfucznaRwlan8tCr,UPLOAD_CANVAS/cartao de credito/imagens/feed/36 - Feed espanhol__DAG9-KRvTJ8.png,36 - Feed espanhol__DAG9-KRvTJ8.png,CC_US_ES_IMG_APROBACION_NH_017.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,US,ES,APROBACION,NH,visual_review_promoted,1922a0c5943e098327af4a324699fc83,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,731034b1dc035eda
1JOQ5-7FX77E2-bE-p_PRrh2LnX2jzE-9,UPLOAD_CANVAS/cartao de credito/imagens/feed/36 - Feed espanhol__DAG9-NMyhxk.png,36 - Feed espanhol__DAG9-NMyhxk.png,CC_US_ES_IMG_APROBACION_NH_018.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,US,ES,APROBACION,NH,visual_review_promoted,862db04aa55d67fde0ea86e950182056,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,2a26238b50956091
1r3ZDuB51o6W0lvJuWf6Q83s8wbpyfIpR,UPLOAD_CANVAS/cartao de credito/imagens/feed/36 - Feed ingles__DAGYHO-ME5c.png,36 - Feed ingles__DAGYHO-ME5c.png,CC_US_EN_IMG_LIMITE_ALTO_NV_002.png,MGS-CRIATIVOS/CC_US_EN/IMG/STORY/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,NV,visual_review_promoted,365052a5d04d6580ec87f8f7fd31a452,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,92cdfb1e0e932eec
1Hrr_iNM40fc9ES1MVGK9yDgZK0xZ3QGy,UPLOAD_CANVAS/cartao de credito/imagens/feed/36- Feed Ingles.png,36- Feed Ingles.png,CC_US_EN_IMG_LIMITE_ALTO_NH_008.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,NH,visual_review_promoted,e513ee91f3d713f9445f102b4587f53f,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,125358f8e1dd272c
122TPy8XgOt_ZLCgLM7DmfsSwE1qUkkuk,UPLOAD_CANVAS/cartao de credito/imagens/feed/37 - Feed ingles__DAGYLUmLmRQ.png,37 - Feed ingles__DAGYLUmLmRQ.png,CC_US_EN_IMG_LIMITE_ALTO_NV_003.png,MGS-CRIATIVOS/CC_US_EN/IMG/STORY/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,NV,visual_review_promoted,39eb6054f7f4ded10edb2a61c1aaa305,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,e8c204053bd914ea
1dQGspD-qEpoSMBqHXLXHvEcUgVm5OLfa,UPLOAD_CANVAS/cartao de credito/imagens/feed/37 - Feed Ingles.png,37 - Feed Ingles.png,CC_US_EN_IMG_LIMITE_ALTO_NH_009.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,NH,visual_review_promoted,6c6aadec6e596210982c096aaa8e7737,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,eb4845a89866133f
1-OQN7paxtzDFUPeZ9TLFe54hIsLdOZ3C,UPLOAD_CANVAS/cartao de credito/imagens/feed/38 - Feed Ingles.png,38 - Feed Ingles.png,CC_US_EN_IMG_LIMITE_ALTO_PH_013.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,PH,visual_review_promoted,2dcd32257553ee0b63fbdf7ecc2cc1bb,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,480f3b1cbd37a649
1yNcKGO3jqz4irsgjnryUjAba-WBtuZJf,UPLOAD_CANVAS/cartao de credito/imagens/feed/38- Feed ingles__DAGYLyWgb-4.png,38- Feed ingles__DAGYLyWgb-4.png,CC_US_EN_IMG_LIMITE_ALTO_NH_010.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,NH,visual_review_promoted,f4e722883d072375bd738020bb23fb15,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,a661ceb6f5dbacbc
1N5kFJSvkfjm5RsoQHKRU9BSTIU6dmsvE,UPLOAD_CANVAS/cartao de credito/imagens/feed/39 - Feed (ingles)__DAGYL1IOW1w.png,39 - Feed (ingles)__DAGYL1IOW1w.png,CC_US_EN_IMG_LIMITE_ALTO_NH_011.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,NH,visual_review_promoted,07acccf38a9f357ad1af309833b63249,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,103b58fbbfc86369
1BFLiBt9nSGpLEA9ct4xNdyFayOvK0nAH,UPLOAD_CANVAS/cartao de credito/imagens/feed/39 - Feed Ingles.png,39 - Feed Ingles.png,CC_US_EN_IMG_APROBACION_PH_007.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,APROBACION,PH,visual_review_promoted,3d81ec658f068667bba85a97f17218b1,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,86e349900ed918a7
